,output,target,rel_error
23,2.0813105,1.9375565,0.074193455
17,2.3053858,2.315929,0.0045524314
29,2.6025712,2.5694056,0.012907925
35,2.6106777,2.6423187,0.011974712
54,2.6617632,2.6643064,0.000954549
19,2.6157844,2.665656,0.01870897
58,3.0250854,2.8806229,0.050149772
134,2.9345737,2.9246218,0.003402775
57,3.3356404,3.2381916,0.030093595
63,3.5352902,3.2384179,0.09167204
95,3.2562866,3.2753823,0.005830055
12,3.2787862,3.2943494,0.0047242255
1,3.369715,3.3839238,0.0041989107
45,3.6840994,3.6153038,0.019029018
122,3.780177,3.6356444,0.03975435
64,3.6342454,3.6391647,0.0013517636
83,3.84823,3.6799066,0.04574118
59,3.938211,3.826456,0.029205848
32,3.8980923,3.9151845,0.0043656253
94,3.949997,3.985809,0.008984911
101,3.9835558,3.9951477,0.0029014975
131,3.9374437,4.007489,0.017478643
61,3.9101787,4.047079,0.03382697
112,4.244658,4.0740333,0.041881036
86,4.165875,4.156374,0.002285882
80,4.1693926,4.1857476,0.003907316
21,4.180924,4.197454,0.0039381105
3,4.36657,4.1992655,0.039841376
48,4.3496075,4.3058124,0.01017116
124,4.485395,4.3324637,0.035298903
105,4.462424,4.4265647,0.008100889
71,4.3737226,4.539454,0.03650911
77,4.587599,4.559877,0.0060795243
40,4.5758586,4.5893345,0.0029363506
11,4.5604496,4.6051903,0.009715272
65,4.691899,4.654012,0.008140636
36,4.7185946,4.673464,0.009656806
93,4.772086,4.7287693,0.009160278
50,4.7467246,4.7566295,0.0020823278
129,4.9473534,4.787458,0.033398814
8,4.830291,4.84689,0.003424707
4,4.8067293,4.8711696,0.013228907
103,4.9262557,4.885531,0.008335789
126,4.9539123,4.8861537,0.013867464
44,4.834774,4.8907247,0.011440153
39,4.822409,4.910191,0.017877493
75,4.9662824,4.9415283,0.005009391
34,4.8307095,4.9647574,0.026999906
55,4.9727674,5.0244474,0.010285726
52,4.946117,5.0309863,0.016869333
20,5.020611,5.058385,0.007467618
90,5.058921,5.0880284,0.0057207956
14,5.0596514,5.0895615,0.0058767516
73,4.986487,5.1083565,0.023856902
85,5.1997747,5.126767,0.014240472
107,5.1755967,5.127392,0.009401446
30,5.1141677,5.1669173,0.0102091115
60,5.2588735,5.184768,0.014292879
16,5.1910176,5.1895447,0.0002838303
5,5.2143345,5.200655,0.0026303425
100,5.2908607,5.205785,0.016342562
70,5.4129977,5.303312,0.020682529
42,5.377145,5.3053813,0.013526552
72,5.201156,5.3331122,0.024742795
28,5.3353853,5.3540297,0.0034822992
119,5.41162,5.3733144,0.0071288887
76,5.385543,5.386611,0.00019829077
111,5.3475547,5.3987393,0.009480853
47,5.3588758,5.403442,0.008247735
79,5.352292,5.405972,0.009929748
109,5.44707,5.483356,0.006617458
91,5.4748883,5.502115,0.004948361
102,5.4941626,5.557531,0.011402244
53,5.8254366,5.609546,0.038486253
130,5.662775,5.627965,0.006185196
81,5.5838637,5.657678,0.013046764
37,5.6229906,5.660696,0.006660916
82,5.701549,5.7265906,0.0043728603
24,5.7595887,5.728145,0.0054893154
33,5.6665807,5.740957,0.01295535
66,6.0181212,5.7880454,0.039750177
133,5.7926035,5.7900004,0.00044957752
15,5.91201,5.83174,0.013764381
13,5.9039083,5.841111,0.010750878
25,5.753774,5.846574,0.015872486
87,5.823629,5.8495235,0.004426795
127,5.9183936,5.8512497,0.011475141
116,5.859421,5.857583,0.00031373528
7,5.923702,5.875522,0.008200059
125,5.8917465,5.8962135,0.00075760664
110,5.9751887,5.923184,0.008779875
18,5.9333057,5.9253683,0.0013395676
10,5.8897614,5.945006,0.00929258
49,6.015314,5.9535046,0.010382043
96,6.3796782,5.968082,0.06896626
98,5.9726143,5.987433,0.0024749618
68,6.014349,6.0169196,0.0004272334
6,6.102323,6.1593122,0.009252525
120,6.2798734,6.178101,0.016473074
41,6.1568017,6.203438,0.007517784
136,6.30552,6.2177014,0.014123969
38,6.403247,6.2579417,0.02321932
74,6.5580215,6.32153,0.037410513
46,6.5507436,6.32224,0.03614284
89,6.4966826,6.346909,0.02359788
2,6.4564686,6.3493447,0.016871639
92,6.4122815,6.3640027,0.0075862333
69,6.5742188,6.427676,0.022798682
108,6.366092,6.4298778,0.009920182
99,6.589424,6.430597,0.024698688
26,6.3660913,6.45186,0.01329364
115,6.7037535,6.4575806,0.03812154
43,6.451565,6.5178576,0.010170944
114,6.546901,6.551956,0.0007715178
84,6.4890747,6.575998,0.013218241
104,6.8325133,6.6005197,0.03514779
132,6.65191,6.7921915,0.020653374
121,6.9252453,6.8194337,0.015516185
123,6.9526887,6.850484,0.014919355
62,6.8354726,6.9635673,0.018394979
113,7.03103,6.9962144,0.0049763755
88,7.1769347,7.123712,0.007471197
22,7.149044,7.1249804,0.003377355
51,7.1131334,7.1791654,0.0091977175
31,7.1039414,7.200787,0.013449311
67,7.3408,7.2165017,0.017224148
97,7.2436743,7.258923,0.002100694
0,7.328224,7.344858,0.0022647118
106,7.4118366,7.3737297,0.00516793
135,7.182148,7.3980737,0.029186746
56,7.339428,7.4242907,0.011430413
78,7.288498,7.439937,0.020354902
27,7.2789083,7.521922,0.032307416
117,7.4315243,7.6027164,0.022517238
9,8.121349,8.185454,0.007831579
128,7.491975,8.498748,0.11846133
118,10.649901,9.982699,0.06683583
